aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,taxa_name,TG_latest,unreviewed_traitValue,References,PataHunt_traitValue,filter_or_not,campbell_diet,same_or_not,global_totalAbundance,global_relativeAbundance,auscpr_totalAbundance,auscpr_relativeAbundance,natlantic_totalAbundance,natlantic_relativeAbundance,npacific_totalAbundance,npacific_relativeAbundance,socpr_totalAbundance,socpr_relativeAbundance
221051,Euphausia spinifera,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia spinifera,urn:lsid:marinespecies.org:taxname:221051,"Euphausia spinifera G.O. Sars, 1883",Euphausiid,Euphausia spinifera,Euphausia spinifera,omnivore,not_determined,Opportunistic feeder,not determined,0,NA,NA,409.3344,2.73834897890075E-07,97.3344,0.00012351542744303,NA,NA,NA,NA,312,3.84717112698069E-05
221048,Euphausia similis,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia similis,urn:lsid:marinespecies.org:taxname:221048,"Euphausia similis G.O. Sars, 1883",Euphausiid,Euphausia similis,Euphausia similis,omnivore,not_determined,[S] Suh & Choi (1998; 10.1023/A:1003435622123),not determined,0,NA,NA,233.3064,1.56076386986046E-07,95.3064,0.00012094193557526,NA,NA,NA,NA,138,1.70163338308761E-05
236216,Euphausia crystallorophias,Euphausia crystallorophias,3015,"Holt & Tattersall, 1906",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia crystallorophias,urn:lsid:marinespecies.org:taxname:236216,"Euphausia crystallorophias Holt & Tattersall, 1906",Euphausiid,Euphausia crystallorophias,Euphausia crystallorophias,omnivore,not_determined,Ko et al. (2016; 10.1016/j.dsr2.2015.04.023),not determined,0,NA,NA,69,4.61593454017429E-08,NA,NA,NA,NA,NA,NA,69,8.50816691543807E-06
110673,Euphausia,Euphausia,3014,"Dana, 1850",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA,urn:lsid:marinespecies.org:taxname:110673,"Euphausia Dana, 1850",Euphausiid,Euphausia spp.,Euphausia spp.,omnivore,not_determined,Highly flexible diet; Sogawa et al. (2017; 10.1093/jcbiol/ruw014) ; [4] Berkes et al. (1975; http://www.jstor.org/stable/20102261); Suh & Choi (1998; 10.1023/A:1003435622123),not determined,0,NA,NA,100.4199,6.71785050624418E-08,100.4199,0.00012743086588387,NA,NA,NA,NA,NA,NA
221047,Euphausia recurva,Euphausia recurva,3024,"Hansen, 1905",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia recurva,urn:lsid:marinespecies.org:taxname:221047,"Euphausia recurva Hansen, 1905",Euphausiid,Euphausia recurva,Euphausia recurva,omnivore,omnivore,[S]; contradicts [4] [P],omnivore,0,NA,NA,36.3336,2.43063071317213E-08,19.3336,2.45339558060947E-05,NA,NA,NA,NA,17,2.09621503713692E-06
110685,Euphausia hanseni,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia hanseni,urn:lsid:marinespecies.org:taxname:110685,"Euphausia hanseni Zimmer, 1915",Euphausiid,Euphausia hanseni,Euphausia hanseni,omnivore,not_determined,[E] Pillar et al (1992; 10.2989/02577619209504714),not determined,0,NA,NA,6.3335,4.23695962466578E-09,5.3335,6.76810595501128E-06,NA,NA,NA,NA,1,1.23306766890407E-07
1649789,Hansarsia,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Hansarsia,NA,urn:lsid:marinespecies.org:taxname:1649789,"Hansarsia megalops (G.O. Sars, 1883)",Euphausiid,Hansarsia megalops,Hansarsia megalops,omnivore,not_determined,Opportunistic feeder,not determined,0,NA,NA,773,5.17118463703584E-07,NA,NA,NA,NA,NA,NA,773,9.53161308062845E-05
1128,Euphausiacea,Euphausiacea,3029,"Dana, 1852",100,Order,1089,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1128,"Euphausiacea Dana, 1852",Euphausiid,Euphausiacea,Euphausiacea Adult,NA,omnivore,Highly flexible diet; Sogawa et al. (2017; 10.1093/jcbiol/ruw014) ; [4] Berkes et al. (1975; http://www.jstor.org/stable/20102261); Suh & Choi (1998; 10.1023/A:1003435622123),omnivore,0,NA,NA,68896,4.60897718956302E-05,NA,NA,NA,NA,68896,5.09236882661483E-05,NA,NA
110671,Euphausiidae,Euphausiidae,3030,"Dana, 1852",140,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,urn:lsid:marinespecies.org:taxname:110671,"Euphausiidae Dana, 1850",Euphausiid,Euphausid larvae,Euphausid,NA,not_determined,Highly flexible diet; Sogawa et al. (2017; 10.1093/jcbiol/ruw014) ; [4] Berkes et al. (1975; http://www.jstor.org/stable/20102261); Suh & Choi (1998; 10.1023/A:1003435622123),not determined,0,NA,NA,44586.4336,2.98272549097721E-05,6789.4336,0.008615657,NA,NA,NA,NA,37797,0.004660626
110695,Nematoscelis megalops,Nematoscelis megalops,3038,"G.O. Sars, 1883",220,Species,110676,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis megalops,urn:lsid:marinespecies.org:taxname:110695,"Hansarsia megalops (G.O. Sars, 1883)",Euphausiid,Nematoscelis megalops,Nematoscelis megalops,omnivore,not_determined,[E],not determined,0,NA,NA,118.5998,7.93404222141686E-08,118.5998,0.00015050079922061,NA,NA,NA,NA,NA,NA
237863,Nyctiphanes australis,Nyctiphanes australis,3040,"G.O. Sars, 1883",220,Species,110677,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,Nyctiphanes australis,urn:lsid:marinespecies.org:taxname:237863,"Nyctiphanes australis G.O. Sars, 1883",Euphausiid,Nyctiphanes australis,Nyctiphanes australis,omnivore,not_determined,[UTAS-IMAS] Opportunistic feeder,not determined,0,NA,NA,3917.3945,2.62064298261432E-06,197.3945,0.00025048971424701,NA,NA,NA,NA,3720,0.00045870117283231
110677,Nyctiphanes,Nyctiphanes,3039,"Sars, 1883",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,NA,urn:lsid:marinespecies.org:taxname:110677,"Nyctiphanes G.O. Sars, 1883",Euphausiid,Nyctiphanes spp.,Nyctiphanes spp.,omnivore,not_determined,Opportunistic feeder,not determined,0,NA,NA,2.6667,1.78395835337432E-09,2.6667,3.38398952849509E-06,NA,NA,NA,NA,NA,NA
205900,Pseudeuphausia,Pseudeuphausia,3042,"Hansen, 1910",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Pseudeuphausia,NA,urn:lsid:marinespecies.org:taxname:205900,"Pseudeuphausia Hansen, 1910",Euphausiid,Pseudeuphausia latifrons,Pseudeuphausia latifrons,omnivore,not_determined,[4],not determined,0,NA,NA,2,1.33795204063023E-09,2,2.53796042186605E-06,NA,NA,NA,NA,NA,NA
110703,Stylocheiron longicorne,Stylocheiron longicorne,3045,"G.O. Sars, 1883",220,Species,110678,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,Stylocheiron longicorne,urn:lsid:marinespecies.org:taxname:110703,"Stylocheiron longicorne G.O. Sars, 1883",Euphausiid,Stylocheiron longicorne,Stylocheiron longicorne,carnivore,omnivore; detritivore,Derived at genus level,omnivore; detritivore,0,NA,NA,2.0001,1.33801893823226E-09,2.0001,2.53808731988714E-06,NA,NA,NA,NA,NA,NA
110678,Stylocheiron,Stylocheiron,3043,"G.O. Sars, 1883",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,NA,urn:lsid:marinespecies.org:taxname:110678,"Stylocheiron G.O. Sars, 1883",Euphausiid,Stylocheiron spp.,Stylocheiron spp.,carnivore,carnivore,[P],carnivore,0,NA,NA,2.1612,1.44579097510503E-09,2.1612,2.74252003186845E-06,NA,NA,NA,NA,NA,NA
236219,Thysanoessa macrura,Thysanoessa macrura,3055,"G.O. Sars, 1883",220,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa macrura,urn:lsid:marinespecies.org:taxname:236219,"Thysanoessa macrura G.O. Sars, 1883",Euphausiid,Thysanoessa macrura,Thysanoessa macrura,omnivore,not_determined,[4],not determined,0,NA,NA,54951.6691,3.67613489041911E-05,122.6691,0.00015566466039296,NA,NA,NA,NA,54829,0.006760787
110707,Thysanoessa gregaria,Thysanoessa gregaria,3050,"G.O. Sars, 1883",220,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria,urn:lsid:marinespecies.org:taxname:110707,"Thysanoessa gregaria G.O. Sars, 1883",Euphausiid,Thysanoessa gregaria,Thysanoessa gregaria,omnivore,omnivore,[P],omnivore,0,NA,NA,8592.0174,5.74785360673022E-06,1046.0174,0.001327375,NA,NA,NA,NA,7546,0.00093047286295501
110679,Thysanoessa,Thysanoessa,3049,"Brandt, 1851",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,urn:lsid:marinespecies.org:taxname:110679,"Thysanoessa Brandt, 1851",Euphausiid,Thysanoessa spp.,Thysanoessa spp.,omnivore,not_determined,Derived at genus level,not determined,0,NA,NA,3561.9986,2.38289164779601E-06,1661.9986,0.002109043,NA,NA,NA,NA,1900,0.00023428285709177
109475,Gymnodinium,Gymnodinium,5629,"F. Stein, 1878",180,Genus,109410,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,urn:lsid:marinespecies.org:taxname:109475,"Gymnodinium F. Stein, 1878",Dinoflagellate,Gymnodinium spp.,Gymnodinium spp.,NA,not_determined,NA,not determined,0,NA,NA,110000,7.35873622346627E-05,NA,NA,NA,NA,110000,8.13052384648792E-05,NA,NA
127533,Conchoecia,Conchoecia,4395,"Dana, 1849",180,Genus,721211,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,NA,urn:lsid:marinespecies.org:taxname:127533,"Conchoecia Dana, 1849",Ostracod,Conchoecia spp.,Conchoecia spp.,omnivore,detritivore,[P],detritivore,0,NA,NA,7.1852,4.80672650116816E-09,7.1852,9.11787661159595E-06,NA,NA,NA,NA,NA,NA
127784,Euconchoecia aculeata,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Euconchoecia,Euconchoecia aculeata,urn:lsid:marinespecies.org:taxname:127784,"Euconchoecia aculeata (Scott, 1894)",Ostracod,Euconchoecia aculeata,Euconchoecia aculeata,NA,not_determined,NA,not determined,0,NA,NA,166.7961,1.11582591182082E-07,166.7961,0.0002116609501608,NA,NA,NA,NA,NA,NA
127538,Euconchoecia,Euconchoecia,4430,"MÃ¼ller, 1890",180,Genus,723653,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Euconchoecia,NA,urn:lsid:marinespecies.org:taxname:127538,"Euconchoecia MÃ¼ller, 1890",Ostracod,Euconchoecia spp.,Euconchoecia spp.,NA,not_determined,NA,not determined,0,NA,NA,90.5681,6.05878871055014E-08,90.5681,0.0001149291266418,NA,NA,NA,NA,NA,NA
115427,Alteutha,Alteutha,3658,"Baird, 1846",180,Genus,587513,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Alteutha,NA,urn:lsid:marinespecies.org:taxname:115427,"Alteutha Baird, 1846",Non-calanoid,Alteutha spp.,Alteutha spp.,NA,not_determined,NA,not determined,0,NA,NA,6,4.01385612189069E-09,NA,NA,NA,NA,6,4.43483118899341E-09,NA,NA
115187,Ambunguipes spp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Hamondiidae,Ambunguipes,NA,urn:lsid:marinespecies.org:taxname:115187,"Ambunguipes Huys, 1990",Non-calanoid,Ambunguipes spp.,Ambunguipes spp.,NA,not_determined,NA,not determined,0,unknown,FALSE,9.9592,6.66246598152229E-09,9.9592,1.26380277167242E-05,NA,NA,NA,NA,NA,NA
115273,Clytemnestra,Clytemnestra,3735,"Dana, 1847",180,Genus,587514,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,NA,urn:lsid:marinespecies.org:taxname:115273,"Clytemnestra Dana, 1847",Non-calanoid,Clytemnestra spp.,Clytemnestra spp.,omnivore,not_determined,[C],not determined,0,omni,TRUE,38.7412,2.59169337982319E-08,36.7412,4.66238557259324E-05,NA,NA,NA,NA,2,2.46613533780814E-07
115805,Clytemnestra scutellata,Clytemnestra scutellata,3740,"Dana, 1847",220,Species,115273,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,Clytemnestra scutellata,urn:lsid:marinespecies.org:taxname:115805,"Clytemnestra scutellata Dana, 1847",Non-calanoid,Clytemnestra scutellata,Clytemnestra scutellata,omnivore,not_determined,[C],not determined,0,omni,TRUE,22.4744,1.503483467097E-08,21.4744,2.72505886416601E-05,NA,NA,NA,NA,1,1.23306766890407E-07
346283,Clytemnestra farrani,Clytemnestra farrani,3737,"Huys & Conroy-Dalton, 2000",220,Species,115273,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,Clytemnestra farrani,urn:lsid:marinespecies.org:taxname:346283,"Clytemnestra farrani Huys & Conroy-Dalton, 2000",Non-calanoid,Clytemnestra farrani,Clytemnestra farrani,omnivore,not_determined,[C],not determined,0,omni,TRUE,0.6667,4.46006312744087E-10,0.6667,8.46029106629046E-07,NA,NA,NA,NA,NA,NA
346286,Clytemnestra longipes,Clytemnestra longipes,3739,"Huys & Conroy-Dalton, 2000",220,Species,115273,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,Clytemnestra longipes,urn:lsid:marinespecies.org:taxname:346286,"Clytemnestra longipes Huys & Conroy-Dalton, 2000",Non-calanoid,Clytemnestra longipes,Clytemnestra longipes,omnivore,not_determined,[C],not determined,0,omni,TRUE,0.6667,4.46006312744087E-10,0.6667,8.46029106629046E-07,NA,NA,NA,NA,NA,NA
116162,Euterpina acutifrons,Euterpina acutifrons,3859,"(Dana, 1847)",220,Species,115348,Animalia,Arthropoda,Copepoda,Harpacticoida,Tachidiidae,Euterpina,Euterpina acutifrons,urn:lsid:marinespecies.org:taxname:116162,"Euterpina acutifrons (Dana, 1847)",Non-calanoid,Euterpina acutifrons,Euterpina acutifrons,omnivore,omnivore; herbivore;omnivore; herbivore;omnivore; detritivore;omnivore; detritivore,[A] [P] [C],omnivore; herbivore,0,omni,TRUE,773.793,5.17648961687694E-07,773.793,0.00098192800435849,NA,NA,NA,NA,NA,NA
115348,Euterpina,Euterpina,3858,"Norman, 1903",180,Genus,115178,Animalia,Arthropoda,Copepoda,Harpacticoida,Tachidiidae,Euterpina,NA,urn:lsid:marinespecies.org:taxname:115348,"Euterpina Norman, 1903",Non-calanoid,Euterpina spp.,Euterpina spp.,NA,not_determined,NA,not determined,0,NA,NA,11.6667,7.80474253621035E-09,0.6667,8.46029106629046E-07,NA,NA,NA,NA,11,1.35637443579447E-06
346507,Goniopsyllus,Goniopsyllus,3879,"Brady, 1883",180,Genus,587514,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Goniopsyllus,NA,urn:lsid:marinespecies.org:taxname:346507,"Goniopsyllus Brady, 1883",Non-calanoid,Goniopsyllus spp.,Goniopsyllus spp.,NA,not_determined,NA,not determined,0,NA,NA,10.6667,7.13576651589524E-09,10.6667,1.35358312159593E-05,NA,NA,NA,NA,NA,NA
116382,Macrosetella gracilis,Macrosetella gracilis,3935,"(Dana, 1846)",220,Species,115408,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella,Macrosetella gracilis,urn:lsid:marinespecies.org:taxname:116382,"Macrosetella gracilis (Dana, 1846)",Non-calanoid,Macrosetella gracilis,Macrosetella gracilis,omnivore,omnivore; herbivore,[A] [C] [P],omnivore; herbivore,0,omni,TRUE,578.7808,3.87190476218799E-07,578.7808,0.00073446138166798,NA,NA,NA,NA,NA,NA
115408,Macrosetella,Macrosetella,3934,"Scott A., 1909",180,Genus,580920,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella,NA,urn:lsid:marinespecies.org:taxname:115408,"Macrosetella Scott A., 1909",Non-calanoid,Macrosetella spp.,Macrosetella spp.,omnivore,not_determined,[A] [C],not determined,0,omni,TRUE,1.3334,8.92012625488174E-10,1.3334,1.69205821325809E-06,NA,NA,NA,NA,NA,NA
115341,Microsetella,Microsetella,3956,"Brady & Robertson, 1873",180,Genus,115151,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,NA,urn:lsid:marinespecies.org:taxname:115341,"Microsetella Brady & Robertson, 1873",Non-calanoid,Microsetella spp.,Microsetella spp.,omnivore,not_determined,[A] [C],not determined,0,omni,TRUE,1354.5134,9.06136983795496E-07,312.5134,0.00039657332025139,NA,NA,NA,NA,1042,0.0001284856510998
116115,Microsetella norvegica,Microsetella norvegica,3957,"(Boeck, 1865)",220,Species,115341,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,Microsetella norvegica,urn:lsid:marinespecies.org:taxname:116115,"Microsetella norvegica (Boeck, 1865)",Non-calanoid,Microsetella norvegica,Microsetella norvegica,omnivore,omnivore; detritivore,[A] [C] [P],omnivore; detritivore,0,omni,TRUE,399.1187,2.67000839559342E-07,303.1187,0.00038465163186374,NA,NA,NA,NA,96,1.18374496214791E-05
116116,Microsetella rosea,Microsetella rosea,3958,"(Dana, 1847)",220,Species,115341,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,Microsetella rosea,urn:lsid:marinespecies.org:taxname:116116,"Microsetella rosea (Dana, 1847)",Non-calanoid,Microsetella rosea,Microsetella rosea,omnivore,omnivore; detritivore,[A] [C] [P],omnivore; detritivore,0,omni,TRUE,103.0897,6.89645372414791E-08,83.0897,0.00010543918503236,NA,NA,NA,NA,20,2.46613533780814E-06
116383,Miracia efferata,Miracia efferata,3960,"Dana, 1849",220,Species,115409,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Miracia,Miracia efferata,urn:lsid:marinespecies.org:taxname:116383,"Miracia efferata Dana, 1849",Non-calanoid,Miracia efferata,Miracia efferata,NA,not_determined,NA,not determined,0,NA,NA,0.6667,4.46006312744087E-10,0.6667,8.46029106629046E-07,NA,NA,NA,NA,NA,NA
1102,Harpacticoida,Harpacticoida,3887,"Sars G.O., 1903",100,Order,155879,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1102,"Harpacticoida Sars G.O., 1903",Non-calanoid,Harpacticoid,Harpacticoid,omnivore,suspension feeder,Mascart et al. (2014; conference paper),suspension feeder,0,unknown,FALSE,409438.002200155,0.00027390420527763,239.0022,0.00030328906216945,379850.000000155,NA,28250,2.0880663514844E-05,1099,0.00013551413681255
587514,Clytemnestrinae,Clytemnestrinae,3741,"Scott A., 1909",150,Subfamily,115171,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,NA,NA,urn:lsid:marinespecies.org:taxname:587514,"Clytemnestrinae Scott A., 1909",Non-calanoid,Clytemnestridae,NA,NA,NA,NA,not determined,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
587513,Peltidiinae,Peltidiinae,4198,"Claus, 1860",150,Subfamily,115171,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,NA,NA,urn:lsid:marinespecies.org:taxname:587513,"Peltidiinae Claus, 1860",Non-calanoid,Peltidiinae,Peltidiinae,NA,not_determined,NA,not determined,0,NA,NA,4.6666,3.12184349640252E-09,4.6666,5.92182305234004E-06,NA,NA,NA,NA,NA,NA
115145,Clytemnestridae,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Clytemnestridae,NA,NA,urn:lsid:marinespecies.org:taxname:115145,"Clytemnestridae Scott A., 1909",Harpacticoid,Clytemnestridae,Clytemnestridae,NA,not_determined,NA,not determined,0,NA,NA,2.0001,1.33801893823226E-09,2.0001,2.53808731988714E-06,NA,NA,NA,NA,NA,NA
115163,Miraciidae,Miraciidae,3961,"Dana, 1846",140,Family,1102,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,NA,NA,urn:lsid:marinespecies.org:taxname:115163,"Miraciidae Dana, 1846",Non-calanoid,Miraciidae,Miraciidae,NA,not_determined,NA,not determined,0,NA,NA,2,1.33795204063023E-09,2,2.53796042186605E-06,NA,NA,NA,NA,NA,NA
115183,Tisbidae,Tisbidae,4314,"Stebbing, 1910",140,Family,1102,Animalia,Arthropoda,Copepoda,Harpacticoida,Tisbidae,NA,NA,urn:lsid:marinespecies.org:taxname:115183,"Tisbidae Stebbing, 1910",Non-calanoid,Tisbidae spp.,Tisbidae spp.,NA,not_determined,NA,not determined,0,unknown,FALSE,0.6667,4.46006312744087E-10,0.6667,8.46029106629046E-07,NA,NA,NA,NA,NA,NA
116384,Oculosetella gracilis,Oculosetella gracilis,4052,"(Dana, 1849)",220,Species,115410,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Oculosetella,Oculosetella gracilis,urn:lsid:marinespecies.org:taxname:116384,"Oculosetella gracilis (Dana, 1849)",Non-calanoid,Oculosetella gracilis,Oculosetella gracilis,NA,not_determined,NA,not determined,0,omni,TRUE,7.3335,4.9059356449809E-09,3.3335,4.23014553314523E-06,NA,NA,NA,NA,4,4.93227067561627E-07
724226,Parathalestris croni,Parathalestris cronii,4193,"(KrÃ¸yer in Gaimard, 1842)",220,Species,115465,Animalia,Arthropoda,Copepoda,Harpacticoida,Thalestridae,Parathalestris,Parathalestris croni,urn:lsid:marinespecies.org:taxname:724226,"Parathalestris croni (KrÃ¸yer in Gaimard, 1842)",Non-calanoid,Parathalestris croni,NA,NA,NA,NA,not determined,0,NA,NA,126,8.42909785597045E-08,NA,NA,126,NA,NA,NA,NA,NA
260629,Heterophryxus appendiculatus,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Isopoda,Dajidae,Heterophryxus,Heterophryxus appendiculatus,urn:lsid:marinespecies.org:taxname:260629,"Heterophryxus appendiculatus G. O. Sars, 1885",Isopoda,Heterophryxus appendiculatus,Heterophryxus appendiculatus,NA,not_determined,NA,not determined,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
118403,Metacirolana spp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Metacirolana,NA,urn:lsid:marinespecies.org:taxname:118403,"Metacirolana Kussakin, 1979",Isopoda,Metacirolana spp.,Metacirolana spp.,carnivore,not_determined,[I] Poore & Bruce (2012; 10.1371/journal.pone.0043529),not determined,0,NA,NA,1.3333,8.91945727886143E-10,1.3333,1.691931315237E-06,NA,NA,NA,NA,NA,NA
1131,Isopoda,Isopoda,5684,"Latreille, 1817",100,Order,1090,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1131,"Isopoda Latreille, 1816",Isopoda,Isopod,Isopod,NA,not_determined,[I] Comprised of omni and carni,not determined,0,NA,NA,619.9192,4.14711079333599E-07,43.9192,5.57325956800096E-05,560,NA,9,6.65224678349011E-09,7,8.63147368232848E-07
117080,Eirene,Eirene,3190,"Eschscholtz, 1829",180,Genus,15378,Animalia,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eirene,NA,urn:lsid:marinespecies.org:taxname:117080,"Eirene Eschscholtz, 1829",Hydromedusae,Eirene spp.,Eirene spp.,NA,not_determined,NA,not determined,0,NA,NA,1.3333,8.91945727886143E-10,1.3333,1.691931315237E-06,NA,NA,NA,NA,NA,NA
117568,Liriope tetraphylla,Liriope tetraphylla,3268,"(Chamisso & Eysenhardt, 1821)",220,Species,117099,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Geryoniidae,Liriope,Liriope tetraphylla,urn:lsid:marinespecies.org:taxname:117568,"Liriope tetraphylla (Chamisso & Eysenhardt, 1821)",Hydromedusae,Liriope tetraphylla,Liriope tetraphylla,carnivore,carnivore,[P],carnivore,0,NA,NA,1.3333,8.91945727886143E-10,1.3333,1.691931315237E-06,NA,NA,NA,NA,NA,NA
137687,Atlanta,Atlanta,5343,"Lesueur, 1817",180,Genus,22990,Animalia,Mollusca,Gastropoda,Littorinimorpha,Atlantidae,Atlanta,NA,urn:lsid:marinespecies.org:taxname:137687,"Atlanta Lesueur, 1817",NA,Atlanta spp.,Atlanta spp.,omnivore,not_determined,Derived at order level; [L] Kim & DeWreede (1996; 10.1515_botm.1996.39.1-6.561) - Littorinid snails are primarily herbivorous,not determined,0,NA,NA,51.2847,3.43082345090546E-08,51.2847,6.50792694236368E-05,NA,NA,NA,NA,NA,NA
137746,Carinaria,Carinaria,5402,"Lamarck, 1801",180,Genus,22998,Animalia,Mollusca,Gastropoda,Littorinimorpha,Carinariidae,Carinaria,NA,urn:lsid:marinespecies.org:taxname:137746,"Carinaria Lamarck, 1801",NA,Carinaria spp.,Carinaria spp.,omnivore,not_determined,Derived at order level; [L] Kim & DeWreede (1996; 10.1515_botm.1996.39.1-6.561) - Littorinid snails are primarily herbivorous,not determined,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
