sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
336-17,26.0003,1.3334,9.3334,15.3335,5.3334,14.0001,5.3334,12.0001,0,2,0.6667,0
336-21,4.0002,0.6667,2.0001,1.3334,0,1.3334,0,1.3334,0,0,0,0
336-25,11.3334,0.6667,3.3333,7.3334,3.3333,7.3334,2,6.6667,1.3333,0.6667,0,0
336-29,2.0001,0,1.3334,0.6667,1.3334,0.6667,1.3334,0.6667,0,0,0,0
336-33,2.6667,0.6667,2,0,1.3333,0,0,0,1.3333,0,0.6667,0
336-37,4.6668,0,4.6668,0,3.3334,0,1.3334,0,2,0,0,0
336-41,0.6667,0,0,0.6667,0,0.6667,0,0.6667,0,0,0,0
336-45,0,0,0,0,0,0,0,0,0,0,0,0
336-5,50,0,48.6667,1.3333,48,1.3333,42.6667,1.3333,5.3333,0,0,0
336-9,86.0002,0,76.6668,9.3334,72.0001,7.3334,69.3334,7.3334,2.6667,0,0,0
339-1,40.6668,0,24.6669,15.9999,21.3335,15.3332,17.3335,1.3333,4,13.9999,0,0
339-13,75.3335,0.6667,50.0001,24.6667,29.3334,18.6667,25.3334,0.6667,4,18,0,0
339-17,98.6669,0,60.0001,38.6668,50,36.6667,34.6667,2.0001,15.3333,34.6666,0,0
339-21,117.3338,0,68.6671,48.6667,59.3336,44.6667,46.6669,1.3334,12.6667,43.3333,0,0
339-25,40.0003,2,23.3335,14.6668,14.0001,14.6668,14.0001,0.6667,0,14.0001,0,0
339-29,198.0005,0.6667,122.0003,76.0002,84.6669,73.3335,16.0002,3.3334,68.6667,70.0001,0,0
339-33,85.3335,0,62.6668,22.6667,32.0001,20.6667,32.0001,4.6667,0,16,0,0
339-37,92.0001,0,76.6667,15.3334,48,12.0001,26,2.0001,22,10,0,0
339-41,67.3337,1.3333,45.3336,20.6668,31.3335,18.0001,26.6668,1.3334,4.6667,16.6667,0,0
339-45,61.3339,0,24.0004,37.3335,20.0003,36.6668,18.667,2.0001,1.3333,34.6667,0,0
339-49,267.9998,1.3333,219.9999,47.9999,45.3332,45.3333,33.3332,10.6665,12,34.6668,0,0
339-5,40.6669,0,25.3335,15.3334,21.3335,14.0001,16.0002,3.3334,5.3333,10.6667,0,0
339-53,287.9997,0,241.3333,47.9997,65.3332,43.9997,65.3332,21.3332,0,22.6665,0,0
339-57,201.3335,9.3333,133.3334,59.3335,103.3334,46.6668,94.6667,1.3334,8.6667,45.3334,0,0
339-61,111.3334,1.3333,94.6668,15.3333,81.3335,13.3333,76.0002,1.3333,5.3333,12,0,0
339-9,76.0005,0,53.3337,22.6668,46.667,22.0001,33.3337,2.6667,13.3333,19.3334,0.6667,0
343-1,27.3335,0,24.6668,2.6667,24.0001,2.6667,2.0001,0,22,2.6667,0.6667,0
343-13,194.0005,0,168.0003,26.0002,162.6669,22.6667,12.6669,2,150,20.6667,3.3333,0
343-17,160.0004,0,126.6669,33.3335,126.0002,31.3334,6.6669,0.6667,119.3333,30.6667,0.6667,0
343-21,151.3338,0,120.0002,31.3336,118.6668,30.0002,2.6668,4.6668,116,25.3334,0.6667,0
343-25,43.3335,0,30.6668,13.3334,28.6667,12.6667,1.3334,2,27.3333,10.6667,0.6667,0
343-29,32.6668,0,25.3334,7.3334,22.6667,7.3334,4.6667,1.3334,18,6,1.3333,0
343-33,42.6668,0,19.3333,23.3335,17.3333,22.6668,5.3333,0.6667,12,22.0001,0,0
343-37,34.6668,0,28.0001,7.3334,24,6.6667,4,0,20,6.6667,1.3333,0
343-41,437.3339,0,301.3336,136.0003,269.3335,128.0003,138.6668,24.0001,130.6667,104.0002,18.6667,0
343-45,136.6668,1.3333,106.0001,29.3334,83.3334,25.3334,65.3334,12,18,13.3334,2,0
343-49,78.0004,0.6667,44.0001,34.6669,18.0001,33.3336,15.3334,22.6668,2.6667,10.6668,0.6667,0
343-5,219.3341,0,160.667,58.6671,156.6668,54.0004,26.6668,3.3335,130,50.6669,0.6667,0
343-53,218.6671,0,133.3336,85.3335,120.0002,85.3335,61.3335,13.3334,58.6667,72.0001,0,0
343-57,671.999,5.3333,495.9994,170.6663,442.6663,159.9997,186.6663,85.3333,256,74.6664,0,0
343-61,127.9994,0,81.3331,46.6663,79.9998,45.333,25.3331,11.9999,54.6667,33.3331,0,0
343-65,39.3338,0,20.0002,19.3336,17.3335,19.3336,9.3335,8.0001,8,11.3335,0,0
343-69,84.6669,0,34.0002,51.3334,28.0001,47.3334,14.0001,34,14,13.3334,0,0
343-73,126.666,0,86.6665,39.9995,82.6666,38.6662,30.6666,19.9999,52,18.6663,1.3333,0
343-9,237.3328,0,183.9996,53.3332,179.9996,50.6666,27.9996,1.3333,152,49.3333,4,0
344-1,64.6669,0,46.0002,19.3334,42.6668,18.6667,10.0001,3.9999,32.6667,14.6668,2,0
344-13,70.6671,0,30.0002,40.6669,20.0001,38.0002,20.0001,1.3334,0,36.6668,3.3334,0
344-17,85.3337,0,43.3334,42.667,31.3333,42.0003,30.6666,16.0001,0.6667,26.0002,1.3334,0
344-21,133.3335,0,80.0001,53.3334,64.0001,48.0001,42.6668,18.6667,21.3333,29.3334,8,0
344-25,90.6671,0,45.3334,45.3337,30.6668,44.0003,26.6668,8.6668,4,35.3335,2,0
344-29,86.6671,0,57.3336,29.3335,42.0003,28.0001,23.3336,7.3333,18.6667,20.6668,0,0
344-33,253.3331,0,137.3333,115.9998,122.6666,114.6665,109.3333,79.9999,13.3333,34.6666,9.3334,0
344-37,337.3325,2.6667,199.9995,134.6663,174.6663,126.6663,129.333,49.3332,45.3333,77.3331,5.3333,0
344-41,170.6672,0,138.6671,32.0001,136.0004,32.0001,69.3337,18.6667,66.6667,13.3334,0,0
344-45,121.3331,0,75.9998,45.3333,75.9998,44,39.9998,21.3333,36,22.6667,0,0
344-49,102.667,0,68.0002,34.6668,64.6668,33.3334,16.0001,8,48.6667,25.3334,0,0
344-5,131.9996,0,69.333,62.6666,63.9997,62.6666,34.6664,10.6667,29.3333,51.9999,0,0
344-53,48.0003,0,21.3335,26.6668,18.0002,26.6668,14.0002,10,4,16.6668,0,0
344-57,44.0006,0,14.667,29.3336,13.3337,29.3336,6.667,8.6668,6.6667,20.6668,0,0
344-61,152.0001,0,70,82.0001,66,78.6667,34,30,32,48.6667,2,0
344-65,386.6666,2.6667,290.6667,95.9999,281.3334,91.9999,129.3334,17.3334,152,74.6665,4,0
344-69,74.6671,0,64.0001,10.667,63.3334,10.667,2.6667,1.3334,60.6667,9.3336,0,0
344-73,43.3336,0,28.6668,14.6668,27.3334,13.3335,2.6667,3.3334,24.6667,10.0001,1.3334,0
344-77,29.3334,0,16.0001,13.3333,16.0001,12.6666,10.6668,6.6666,5.3333,6,0,0
344-81,38.0004,0,11.3335,26.6669,11.3335,26.0002,9.3335,7.3334,2,18.6668,0,0
344-85,18.0001,0,6.6668,12,6.0001,10.6666,6.0001,2,0,8.6666,0.6667,0
344-89,25.3334,0,14.0002,11.3332,13.3335,11.3332,6.6668,4.6666,6.6667,6.6666,0,0
344-9,53.3338,0,22.6669,30.6669,14.0001,30.6669,12.0001,1.3334,2,29.3335,1.3334,0
344-93,30,0,18.6667,11.3333,18,11.3333,10.6667,4,7.3333,7.3333,0,0
346-1,2.6668,0,2.0001,0.6667,2.0001,0.6667,1.3334,0,0.6667,0.6667,0,0
346-13,16.0001,0,9.3334,6.6667,9.3334,6.6667,7.3334,0,2,6.6667,0,0
346-17,14.0001,0,8.0001,6,8.0001,6,5.3334,0,2.6667,6,0,0
346-21,12.0002,0,9.3335,2.6667,8.0001,2.6667,6.0001,0,2,2.6667,1.3334,0
346-25,14.6669,0,13.3335,1.3334,11.3335,1.3334,10.0001,0.6667,1.3334,0.6667,2,0
346-29,16.0004,0,11.3336,4.6668,10.6669,4.6668,8.0002,0,2.6667,4.6668,0.6667,0
346-33,28.0005,0,13.3337,14.6668,13.3337,14.6668,11.3336,2.6668,2.0001,12,0,0
346-37,30.667,0,15.3335,15.3335,14.6668,15.3335,9.3335,3.3334,5.3333,12.0001,0,0
346-41,39.3337,0,16.6668,22.6669,15.3335,22.6669,12.6668,4.6668,2.6667,18.0001,0,0
346-45,48.667,0,23.3336,25.3334,22.6669,25.3334,18.0002,6.0001,4.6667,19.3333,0,0
346-49,48.6667,0,35.9999,12.6668,35.9999,12.6668,18.6666,3.3334,17.3333,9.3334,0,0
346-5,23.9999,0,19.3332,4.6667,19.3332,4.6667,6.6666,0,12.6666,4.6667,0,0
346-53,186.6665,0,139.9999,46.6666,133.3332,46.6666,63.3332,13.3333,70,33.3333,0,0
346-57,359.9996,3.3333,219.9998,139.9998,203.3332,129.9998,173.3332,66.6666,30,63.3332,10,0
346-61,339.3936,0,230.3028,115.1514,226.2624,105.0504,177.7776,56.5656,48.4848,48.4848,4.0404,0
346-65,46.6672,0,27.3337,20.0002,25.3336,18.6668,14.0003,2.0001,11.3333,16.6667,1.3334,0
346-69,54.0005,0,23.3335,30.667,22.0001,28.6669,9.3335,9.3334,12.6666,19.3335,1.3334,0
346-73,51.3335,0,25.3334,26.0001,22.0001,24.6667,12.0001,7.3333,10,17.3334,2,0
346-77,46.0004,0,26.667,19.3334,23.3336,18.6667,18.0002,8,5.3334,10.6667,2.6667,0
346-81,89.334,0,36.667,52.667,32.0003,49.3336,30.6669,22.6668,1.3334,26.6668,3.3334,0
346-85,29.3337,0,13.3335,16.0002,12.6668,16.0002,12.0001,5.3334,0.6667,10.6668,0,0
346-9,16.6668,0,10.6668,6,10.6668,6,8.0001,0,2.6667,6,0,0
348-1,55.3334,0.6667,41.3333,13.3334,36.6666,13.3334,12,1.3334,24.6666,12,2.6667,0
348-13,304.4438,0,168.8885,135.5553,155.5553,128.8886,84.4442,57.7776,71.1111,71.111,6.6666,0
348-17,299.9994,0,211.1107,88.8887,186.6663,79.9999,91.1108,15.5555,95.5555,64.4444,4.4444,0
348-21,178.6662,0,109.3331,71.9998,102.6664,57.3332,57.3331,10.6667,45.3333,46.6665,0,0
348-25,35.3335,0,14.6667,20.6668,12,19.3334,7.3333,1.3334,4.6667,18,0.6667,0
348-29,36.0007,0,16.0004,20.667,13.3336,18.6669,9.3336,2,4,16.6669,1.3334,0
348-33,122.6671,0,67.3337,55.3334,62.0002,52.0001,40.6668,12.6667,21.3334,39.3334,4.0001,0
348-37,153.3336,0,109.3332,44.0004,101.3333,43.3337,43.3333,6.0002,58,37.3335,2,0
348-41,166.0007,0,105.3336,60.6671,99.3335,58.0004,41.3335,11.3335,58,46.6669,2.0001,0
348-45,52.0003,0,34.0002,18.0001,34.0002,18.0001,10.0002,2,24,16.0001,0,0
348-49,44.6667,0,26.6669,17.9998,26.0002,17.9998,10.0001,3.3333,16.0001,14.6665,0,0
348-5,290.0007,0,198.6672,92.0002,181.3338,87.3335,93.3338,8.6667,88,78.6668,5.3334,0
348-53,28.0002,0,18.0002,10,17.3335,10,3.3335,0.6667,14,9.3333,0.6667,0
348-9,72.6673,0.6667,46.0002,26.0004,39.3335,23.3336,19.3335,2.0001,20,21.3335,1.3333,0
349-1,26.6671,0,14.6669,12.0002,14.6669,12.0002,14.6669,0,0,12.0002,0,0
349-13,8.0001,0,7.3334,1.3334,7.3334,0.6667,7.3334,0,0,0.6667,0,0
349-17,5.3336,0,5.3336,0.6667,4.6669,0,4.6669,0,0,0,0,0
349-21,6.6669,0,5.3335,1.3334,5.3335,0.6667,4.0001,0,1.3334,0.6667,0,0
349-25,1.3334,0,1.3334,0,1.3334,0,1.3334,0,0,0,0,0
349-29,5.3334,0,3.3334,2,3.3334,1.3333,3.3334,1.3333,0,0,0,0
349-33,15.3334,0,12,5.3334,11.3333,3.3334,11.3333,2.6667,0,0.6667,0.6667,0
349-37,6.0002,0,1.3334,5.3335,1.3334,4.0001,1.3334,2.0001,0,2,0,0
349-41,8.0002,0,6.0002,2,5.3335,2,4.6668,0.6667,0.6667,1.3333,0.6667,0
349-45,5.3336,0,5.3336,0.6667,5.3336,0,4.0002,0,1.3334,0,0,0
349-49,4.6667,0,4,0.6667,4,0.6667,4,0,0,0.6667,0,0
349-5,16.0001,0,15.3334,6,14.6667,0.6667,14.6667,0,0,0.6667,0.6667,0
349-53,12.0001,0,10.6667,4,10,1.3334,10,0,0,1.3334,0.6667,0
349-57,36.0002,0,36.0002,24,34.6669,0,34.0002,0,0.6667,0,1.3333,0
349-61,10.0001,0,9.3334,6.6667,9.3334,0.6667,9.3334,0,0,0.6667,0,0
349-9,12.6668,0,11.3335,2.6666,10.0001,1.3333,10.0001,0,0,1.3333,0.6667,0
350-1,7.3335,0,5.3335,2,4.6668,2,2.6668,0,2,2,0,0
350-13,9.3335,0,4.0001,5.3334,3.3334,5.3334,3.3334,0,0,5.3334,0,0
350-17,6.6669,0,4.6669,2,3.3335,2,2.0001,0,1.3334,2,1.3334,0
350-21,12.0002,0,9.3334,2.6668,8.6667,2.6668,6.6667,0,2,2.6668,0.6667,0
350-25,16.0004,0,12.0002,4.0002,11.3335,3.3335,6.6668,0.6667,4.6667,2.6668,0.6667,0
350-29,14.0004,0,8.667,5.3334,8.0003,4.6667,7.3336,2.6667,0.6667,2,0,0
350-33,26.0006,0,16.0003,10.667,16.0003,10.0003,12.667,6.0001,3.3333,4.0002,0,0
350-37,27.3339,0,17.3336,10.0003,14.0003,9.3336,12.0003,4.0001,2,5.3335,3.3333,0
350-41,36.667,0,23.3336,14.0001,20.0002,13.3334,18.0002,3.3334,2,10,0.6667,0
350-45,36.0003,0.6667,23.3335,12.6668,17.3334,11.3334,16.0001,7.3334,1.3333,4,4.0001,0
350-49,37.3338,0,18.0003,20.0002,14.6669,19.3335,12.6669,10.6667,2,8.6668,1.3334,0
350-5,3.3335,0,2.0001,1.3334,2.0001,1.3334,2.0001,0,0,1.3334,0,0
350-53,60.0004,0,32.6669,28.6668,25.3336,27.3335,24.6669,12.0002,0.6667,15.3333,4.6666,0
350-57,39.334,0,21.3336,18.0004,18.6669,17.3337,10.6669,9.3335,8,8.0002,1.3333,0
350-61,42.6673,0,26.0004,16.6669,24.667,16.0002,22.0003,6.6667,2.6667,9.3335,1.3334,0
350-65,22.6671,0,12.667,10.0001,9.3336,10.0001,6.6669,2.6667,2.6667,7.3334,3.3334,0
350-69,38.6673,0,24.667,14.0003,20.0003,12.6669,13.3337,4.0001,6.6666,8.6668,2,0
350-9,3.3335,0,2.0001,1.3334,2.0001,1.3334,2.0001,0,0,1.3334,0,0
354-1,5.3334,0,4,1.3334,3.3333,0.6667,0.6667,0,2.6666,0.6667,0,0
354-13,41.3337,0,36.0003,5.3334,18.6669,3.3334,14.6669,0,4,3.3334,0,0
354-17,80.6674,0,62.0005,18.6669,31.3337,18.6669,20.0004,9.3334,11.3333,9.3335,2.6667,0
354-21,85.3337,0,49.3336,36.6668,42.6669,36.0001,12.0002,2,30.6667,34.0001,0.6667,0
354-25,238.666,0,73.3328,165.3332,65.3329,162.6665,25.3329,11.9999,40,150.6666,0,0
354-29,158.6673,0,64.6671,94.0002,58.6672,92.0002,32.0005,6.6668,26.6667,85.3334,1.3333,0
354-33,51.3336,0,24.6668,26.6668,22.0001,26.6668,6.6668,2.6667,15.3333,24.0001,0,0
354-37,40.0002,0,20.6668,19.3334,13.3334,19.3334,8.6667,3.3334,4.6667,16,0.6667,0
354-41,55.3339,0,36.6671,18.6668,20.0004,18.0001,16.0004,2.0001,4,16,0.6667,0
354-45,157.333,0,90.6664,69.3333,62.6665,66.6666,57.3332,3.9999,5.3333,62.6667,0,0
354-49,68.0002,0,51.3335,17.3334,19.3334,16.6667,18.0001,10.6667,1.3333,6,0,0
354-5,7.3335,0,4.0001,3.3334,3.3334,2.6667,2.0001,0,1.3333,2.6667,0,0
354-53,29.3333,0,22.6666,7.3334,10.6666,6.6667,9.3333,2,1.3333,4.6667,0,0
354-57,20.6668,0,13.3334,7.3334,5.3334,7.3334,5.3334,3.3333,0,4.0001,0,0
354-9,18.0003,0,14.6669,3.3334,12.6668,3.3334,8.0001,0.6667,4.6667,2.6667,0,0
358-1,16.6668,0,6.0001,10.6667,6.0001,10.6667,1.3334,2.6666,4.6667,8.0001,0,0
358-101,30.6668,0,23.3335,7.3333,22.0001,7.3333,20.6668,0,1.3333,7.3333,0.6667,0
358-105,13.3334,0,4,9.3334,4,9.3334,4,0.6667,0,8.6667,0,0
358-109,12.6668,0,1.3334,11.3334,0.6667,11.3334,0.6667,0,0,11.3334,0,0
358-113,13.9999,0,7.9999,6,7.9999,6,7.9999,0,0,6,0,0
358-13,37.3338,0,16.0003,21.3335,12.0002,21.3335,12.0002,5.3334,0,16.0001,0.6667,0
358-17,29.3336,0,7.3336,22,4.6668,22,2.0001,2,2.6667,20,1.3334,0
358-21,18,0,5.3334,12.6666,4.6667,12.6666,2.6667,0,2,12.6666,0.6667,0
358-25,15.3338,0,6.0003,9.3335,4.6669,9.3335,3.3335,4,1.3334,5.3335,0,0
358-29,33.3336,0,17.3336,16,13.3335,16,6.6668,2.6667,6.6667,13.3333,0,0
358-33,230.666,0,122.6663,107.9997,99.9998,95.9996,63.9998,13.3332,36,82.6664,3.9999,0
358-37,38.6669,0,7.3335,31.3334,6.6668,31.3334,6.6668,3.3333,0,28.0001,0,0
358-41,51.334,0,16.0003,35.3337,13.3335,34.0003,12.6668,3.3334,0.6667,30.6669,0.6667,0
358-45,30.6667,1.3333,9.3333,20.0001,4,19.3334,3.3333,2,0.6667,17.3334,0,0
358-49,14.0001,0,1.3334,12.6667,0.6667,12.6667,0.6667,0,0,12.6667,0,0
358-5,6.6668,0,4.0001,2.6667,2.0001,2.6667,1.3334,1.3333,0.6667,1.3334,0,0
358-53,17.3335,0,6.0001,11.3334,4.6668,11.3334,4.6668,0.6667,0,10.6667,0,0
358-57,16.6669,0,6.6668,10.0001,6.6668,10.0001,6.6668,2.0001,0,8,0,0
358-61,47.3338,0,24.6669,22.6669,22.0002,22.0002,12.0001,6.6667,10.0001,15.3335,0,0
358-65,8.6667,0,4,4.6667,4,4.6667,2.6667,0,1.3333,4.6667,0,0
358-69,8.6667,0,6,2.6667,6,2.6667,2,0,4,2.6667,0,0
358-73,18.6672,0,8.0003,10.6669,6.0003,10.0002,4.0002,4.6667,2.0001,5.3335,0,0
358-77,29.3332,0,12,17.3332,8,14.6666,8,7.9999,0,6.6667,0,0
358-81,45.3331,0,18.6665,26.6666,18.6665,26.6666,9.3332,22.6667,9.3333,3.9999,0,0
358-85,95.9996,0,78.6665,17.3331,75.9999,17.3331,63.9999,10.6666,12,6.6665,1.3333,0
358-89,46.0002,0,34,12.0002,34,11.3335,14,0.6667,20,10.6668,0,0
358-9,13.3334,0,4.6667,8.6667,4.6667,8.6667,0,2.6667,4.6667,6,0,0
358-93,20.6668,0.6667,14.6667,5.3334,12.0001,5.3334,12.0001,4,0,1.3334,1.3333,0
358-97,41.3333,0,38.6667,2.6666,34.6667,2.6666,34.6667,1.3333,0,1.3333,0,0
359-1,24.0002,0,14.6668,9.3334,12.0001,8.6667,8.6667,0.6667,3.3334,8,2,0
359-13,92,0,64,28,62,28,51.3334,0,10.6666,28,2,0
359-17,14.6667,0,10.6667,4,10.6667,4,6,0,4.6667,4,0,0
359-21,8.0001,0,6.6667,1.3334,6.6667,0.6667,4,0.6667,2.6667,0,0,0
359-25,4.6668,0,4.6668,0,4.0001,0,1.3334,0,2.6667,0,0,0
359-29,12,0,8.6667,3.3333,8.6667,2.6666,6,1.3333,2.6667,1.3333,0,0
359-33,67.3334,0,64.0001,3.3333,62.6667,3.3333,62.6667,2,0,1.3333,0,0
359-37,46,0,36.0001,9.9999,34.6668,9.9999,32.0001,8.6666,2.6667,1.3333,1.3333,0
359-41,46.6669,0,36.0002,10.6667,34.0002,9.3334,32.0002,6.6667,2,2.6667,0.6667,0
359-45,33.3333,0,20,13.3333,20,13.3333,15.3333,0,4.6667,13.3333,0,0
359-49,22.6667,0,14.6667,8,12.6667,8,2.6667,0,10,8,0.6667,0
359-5,9.3333,0,7.3333,2,6.6666,2,5.3333,0,1.3333,2,0.6667,0
359-53,37.3334,0,36.6667,0.6667,36.6667,0.6667,12.6667,0.6667,24,0,0,0
359-57,13.3333,0,12.6666,0.6667,12.6666,0.6667,3.3333,0.6667,9.3333,0,0,0
359-61,4,0,4,0.6667,2.6666,0,0,0,2.6666,0,0.6667,0
359-65,6.0001,0,4.0001,2,4.0001,2,1.3334,0,2.6667,2,0,0
359-69,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
359-73,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0
359-77,1.3334,0,1.3334,0,1.3334,0,0.6667,0,0.6667,0,0,0
359-81,0,0,0,0,0,0,0,0,0,0,0,0
359-9,41.3334,0,29.3333,12.0001,28,12.0001,21.3333,1.3334,6.6667,10.6667,1.3333,0
360-1,5.3333,0,5.3333,0,5.3333,0,0,0,5.3333,0,0,0
360-13,2.6667,0,1.3334,1.3333,1.3334,1.3333,1.3334,0,0,1.3333,0,0
360-17,2.6667,0,0.6667,2,0.6667,2,0,0,0.6667,2,0,0
360-21,7.3334,0,4,3.3334,4,3.3334,0.6667,0,3.3333,3.3334,0,0
360-25,6.6667,0,4.6667,2,4.6667,2,0,0,4.6667,2,0,0
360-29,23.3335,0.6667,20.0001,2.6667,20.0001,2,1.3334,0.6667,18.6667,1.3333,0,0
360-33,20.6668,0,20.0001,0.6667,20.0001,0.6667,0.6667,0,19.3334,0.6667,0,0
360-37,51.3334,0,48.6667,2.6667,48.6667,2,46.6667,0,2,2,0,0
360-41,30.6669,0,26.6668,4.0001,26.0001,4.0001,26.0001,2.0001,0,2,0,0
360-45,31.3335,0,22.6667,8.6668,22,8.6668,22,6.6667,0,2.0001,0,0
360-49,46.6669,0,37.3334,9.3335,36.6667,7.3334,35.3334,4.6667,1.3333,2.6667,0,0
360-5,6.6667,0,5.3334,1.3333,5.3334,1.3333,0.6667,0,4.6667,1.3333,0,0
360-53,56.0001,0,54.6667,1.3334,54.6667,0.6667,48.6667,0,6,0.6667,0,0
360-57,46.6669,0,7.3334,39.3335,6.6667,38.6668,6.6667,0.6667,0,38.0001,0.6667,0
360-61,8.6668,0,1.3334,7.3334,0.6667,6.6667,0,2.6667,0.6667,4,0.6667,0
360-65,4,0,0.6667,3.3333,0,3.3333,0,0,0,3.3333,0,0
360-69,5.3334,0,0,5.3334,0,5.3334,0,0,0,5.3334,0,0
360-73,11.3334,0,0.6667,10.6667,0.6667,10.6667,0.6667,0,0,10.6667,0,0
360-77,7.3333,0,0,7.3333,0,7.3333,0,0,0,7.3333,0,0
360-81,14.6667,0,0.6667,14,0,14,0,0.6667,0,13.3333,0.6667,0
360-85,12,0,0,12,0,12,0,0,0,12,0,0
360-89,20,0,2.0001,17.9999,2.0001,17.9999,1.3334,1.3333,0.6667,16.6666,0,0
360-9,4.6669,0,3.3335,1.3334,2.0001,1.3334,2.0001,0.6667,0,0.6667,0.6667,0
362-1,3.3333,0,3.3333,0,2.6666,0,1.3333,0,1.3333,0,0,0
362-101,190.6673,0,124.6669,67.3338,114.6668,64.0003,64.6668,28.0001,50,36.0002,2,0
362-105,312.0001,0,294.0002,19.3332,136.6668,17.9999,114.6668,11.9999,22,6,0,0
362-13,23.3334,0,20.0001,3.3333,18.6667,2,0,0,18.6667,2,0,0
362-17,13.3334,0,10,3.3334,9.3333,2.6667,5.3333,0,4,2.6667,0,0
362-21,106.6668,0,91.3333,16.0002,85.9999,15.3335,21.3332,2.0001,64.6667,13.3334,0.6667,0
362-25,39.3338,0,17.3335,22.667,13.3334,22.0003,11.3334,3.3334,2,18.6669,1.3334,0
362-29,57.3335,0,28.6666,30.0003,19.9999,28.6669,10.6666,2.0001,9.3333,26.6668,1.3333,0
362-33,62.6671,0.6667,29.3336,35.3335,23.3336,32.0001,5.3336,4.6667,18,27.3334,2.6666,0
362-37,52.0006,0,26.667,26.0003,22.6668,25.3336,16.6668,6,6,19.3336,0.6667,0
362-41,23.3335,0,9.3334,14.0001,9.3334,14.0001,4.6667,1.3334,4.6667,12.6667,0,0
362-45,30.6669,0,26.0001,4.6668,24.0001,4.6668,6.0001,0.6667,18,4.0001,0,0
362-49,29.3334,0,10.0001,20.6666,6.6668,19.3333,6.6668,16.6666,0,2.6667,0,0
362-5,1.3333,0,1.3333,0,1.3333,0,0,0,1.3333,0,0,0
362-53,42.0004,0,35.3336,7.3335,32.0002,6.0001,4.0002,2,28,4.0001,0,0
362-57,39.3333,0,22,18,19.3333,17.3333,7.3333,16,12,1.3333,0,0
362-61,41.3336,0,16.0002,27.3334,12.6668,25.3334,12.0001,21.3334,0.6667,4,0,0
362-65,14.0001,0,8.6667,5.3334,6.6667,5.3334,1.3334,4.6667,5.3333,0.6667,0,0
362-69,213.3332,0,177.3334,38.6665,168,35.9998,29.3333,13.3333,138.6667,22.6665,4,0
362-73,34.0001,0,22.6666,11.3335,21.3333,10.6668,0,7.3334,21.3333,3.3334,0,0
362-77,14.6667,0,2.0001,12.6666,2.0001,12.6666,2.0001,11.3333,0,1.3333,0,0
362-81,17.3336,0,9.3335,8.0001,9.3335,8.0001,4.6668,5.3333,4.6667,2.6668,0,0
362-85,34.6667,0,22.0001,12.6666,20.6668,12.6666,5.3335,8.6666,15.3333,4,0,0
362-89,282.6663,0,233.3332,51.9998,221.3332,49.3331,93.3332,21.3333,128,27.9998,1.3333,0
362-9,3.3334,0,2.6667,0.6667,2.6667,0.6667,0,0,2.6667,0.6667,0,0
362-93,146.6663,0,106.6666,41.333,104,39.9997,97.3333,21.3332,6.6667,18.6665,0,0
362-97,106.0007,0,79.3338,26.6669,72.667,22.0002,42.667,9.3335,30,12.6667,0.6667,0
364-1,25.3336,0,13.3335,12.0001,12.6668,12.0001,12.6668,2.6666,0,9.3335,0,0
364-13,134.0005,0,100.0004,34.6668,76.0002,28.0001,74.6669,11.3335,1.3333,16.6666,3.3334,0
364-17,71.3339,0.6667,39.3338,31.3334,31.3336,29.3334,29.3336,14,2,15.3334,0.6667,0
364-21,133.3327,0,70.6663,62.6664,57.333,61.3331,57.333,29.3333,0,31.9998,2.6667,0
364-25,336,0,175.9999,162.6668,138.6666,149.3334,138.6666,50.6666,0,98.6668,5.3333,0
364-29,86.0005,0,52.0003,36.6669,40.0001,34.0002,38.6668,6.6667,1.3333,27.3335,0.6667,0
364-33,124.6668,0,93.3335,36.6666,77.3335,31.3333,75.3335,8,2,23.3333,1.3333,0
364-37,123.3334,1.3333,98.6666,27.3335,88,22.6668,84.6667,1.3333,3.3333,21.3335,0,0
364-41,473.333,0,376.6664,96.6666,369.9998,96.6666,369.9998,16.6667,0,79.9999,0,0
364-45,369.3329,0,273.3332,103.9997,248,82.6665,248,29.3333,0,53.3332,0,0
364-49,88.0002,0,77.3334,11.3335,71.3334,10.0001,71.3334,1.3334,0,8.6667,0,0
364-5,129.3327,0,101.333,27.9997,97.3331,26.6664,97.3331,5.3332,0,21.3332,1.3333,0
364-53,285.5553,0,275.5554,9.9999,264.4443,7.7777,262.2221,2.2222,2.2222,5.5555,2.2222,0
364-57,202.6662,0,181.333,23.9999,170.6664,19.9999,170.6664,2.6666,0,17.3333,0,0
364-61,243.9994,0,225.3329,27.9998,197.3331,18.6665,197.3331,2.6666,0,15.9999,0,0
364-65,120.6671,0,116.667,6.6668,112.6669,2.0001,112.6669,0,0,2.0001,0.6667,0
364-69,16.0002,0,14.6668,1.3334,8.6667,1.3334,8.6667,0,0,1.3334,4.6667,0
364-73,83.3336,0,76.0002,7.3334,74.6668,7.3334,54.0002,0,20.6666,7.3334,0.6667,0
